,answer1,answer2,label,f1,sas
1837,N Ravi,Justice Balbir Singh Chauhan,0.0,0.0,0.009613079018890858
3353,Opposite,Trunk,0.0,0.0,0.00961337797343731
1317,the corpus callosum,the Equator,0.0,0.0,0.009613723494112492
1009,"September 1, 1945",age 11,0.0,0.0,0.009613923728466034
2451,Jason Bateman,Dabbs Greer,0.0,0.0,0.009615076705813408
3006,New York,Bedford Falls,1.0,0.0,0.009615226648747921
978,"Ashland, Virginia",Toronto,0.0,0.0,0.009615416638553143
3654,Robert de La Salle,John Law,0.0,0.0,0.009616035036742687
176,"Five Keys, New Mexico",the United Kingdom,0.0,0.0,0.009616125375032425
2904,Ryan Tedder,James Taylor,0.0,0.0,0.00961625762283802
925,the current domestic posting rate,national,0.0,0.0,0.009616752155125141
2258,mutations in the LRP2 gene,Russian,0.0,0.0,0.009617655538022518
3138,Babylonians,January 1,0.0,0.0,0.009618005715310574
924,the current domestic posting rate,non-denominated,0.0,0.0,0.00961859617382288
1274,Pittsburgh,"homestead, florida",0.0,0.0,0.009618987329304218
919,Ayesha,kismet,0.0,0.0,0.009619450196623802
2084,5779,common year,0.0,0.0,0.009620285592973232
2015,Pat Upton,paul mccartney,0.0,0.0,0.009620613418519497
3200,Thalia Grace,aphrodite,0.0,0.0,0.009620694443583488
2563,India,Switzerland,0.0,0.0,0.009620826691389084
2876,Adam Vinatieri,Jerry Rice,0.0,0.0,0.009621159173548222
514,All 14 districts,Chengannur,1.0,0.0,0.009621976874768734
3344,Catholic repression,eileen collins,0.0,0.0,0.009622275829315186
1939,NC State,the Texas Longhorns,1.0,0.0,0.009622403420507908
3173,April,Lupo,0.0,0.0,0.009623602963984013
1489,Upstate New York,"Austin, Texas",0.0,0.0,0.009623943828046322
1815,Six Feet Under,Shoot to Thrill,0.0,0.0,0.009624103084206581
3546,Talia Shire,baron vaughn,0.0,0.0,0.009625939652323723
2191,Brontis Jodorowsky,Claudia Kim,0.0,0.0,0.0096261166036129
946,Randall Flagg,Walter Padick,2.0,0.0,0.009626766666769981
786,UCF Knights,the Boise State Broncos,1.0,0.0,0.009627153165638447
542,EMI Studios,october 1963,1.0,0.0,0.009628094732761383
2900,Ryan Tedder,god bless america,0.0,0.0,0.00962816271930933
1476,Jillian Mele,Brian Kilmeade,1.0,0.0,0.009628303349018097
1573,Dean Martin,Connie Francis,1.0,0.0,0.009628881700336933
1560,Andrée Bernard,Vas Blackwood,0.0,0.0,0.00962918996810913
3570,graphite or metal,AC,0.0,0.0,0.00962924025952816
581,"""Formality""","\""Code Breaker\""",0.0,0.0,0.0096299322322011
2162,"""Formality""","\""Code Breaker\""",0.0,0.0,0.0096299322322011
1226,"Ramstein AB, in Germany",Fort Lewis,0.0,0.0,0.009629999287426472
1194,"Santa Clara, California","mercedes - benz stadium in atlanta, georgia",1.0,0.0,0.009630391374230385
2554,Ken Block,Cathy Connor,0.0,0.0,0.00963040441274643
2487,parts of southern California,Brazil,1.0,0.0,0.009631295688450336
1491,Upstate New York,Germany,0.0,0.0,0.009631569497287273
3062,Naomi Osaka,Sloane Stephens,0.0,0.0,0.009633798152208328
278,"2,300,000,000",16643120,0.0,0.0,0.009633870795369148
2067,George and Ira Gershwin,Charlie Puth,0.0,0.0,0.00963450688868761
1465,Alessia Cara,Imagine Dragons,0.0,0.0,0.009635030291974545
800,sign language,Muteness or mutism,2.0,0.0,0.009635035879909992
1810,Six Feet Under,rocker,0.0,0.0,0.009635381400585175
2635,Duane Allman,Stillwater,0.0,0.0,0.009635754860937595
548,size,antibiotic resistance,0.0,0.0,0.0096362279728055
2027,the Welsh language name llwyd,The Andy Griffith Show,0.0,0.0,0.0096368920058012
2112,"Gloomhaven, Cephalofair Games",splatoon 2,0.0,0.0,0.009637287817895412
2254,mutations in the LRP2 gene,an Irish village named Kilshannon,0.0,0.0,0.00963769294321537
3126,Boston Red Sox,Los Angeles Dodgers,0.0,0.0,0.009638030081987381
985,Boston Red Sox,Los Angeles Dodgers,0.0,0.0,0.009638030081987381
240,Bachman–Turner Overdrive,Poison,0.0,0.0,0.009638293646275997
1033,Eden Hazard,Lionel Messi,0.0,0.0,0.0096390126273036
977,"Ashland, Virginia",Los Angeles,0.0,0.0,0.00963936373591423
1069,Shankar Dayal Sharma,Venkaiah Naidu,0.0,0.0,0.009639773517847061
3320,Bhairon Singh Shekhawat,gay clark jennings,0.0,0.0,0.009640415199100971
905,Mentuhotep II,Solomon,0.0,0.0,0.009640815667808056
4,Alexandria Ocasio-Cortez,Kevin McCarthy,0.0,0.0,0.009641680866479874
3628,2015,2004 season,0.0,0.0,0.00964351650327444
2327,North Carolina,Vancouver,0.0,0.0,0.009643671102821827
331,Frank Sinatra,josh groban,0.0,0.0,0.00964417215436697
6,Alexandria Ocasio-Cortez,elise stefanik,1.0,0.0,0.009645100682973862
2903,Ryan Tedder,Pink,0.0,0.0,0.009645341895520687
2561,India,United States,0.0,0.0,0.009645365178585052
1811,Six Feet Under,High Voltage,0.0,0.0,0.009645989164710045
2888,Clayton Kershaw,alex rodriguez,0.0,0.0,0.009646052494645119
3248,Harry Redknapp,"Georgia \""Toff\"" Toffolo",0.0,0.0,0.00964635331183672
2333,Shantanu Maheshwari,Sunrisers Hyderabad,0.0,0.0,0.009646981954574585
1813,Six Feet Under,TNT,0.0,0.0,0.009647228755056858
2829,"Lisbon, Portugal",Los Angeles,0.0,0.0,0.009647916071116924
3078,McLean,Julia Ward Howe,0.0,0.0,0.009648298844695091
2673,Crispin Glover,Helena Bonham Carter,0.0,0.0,0.00964842177927494
2430,20–40 million,543,0.0,0.0,0.009648635983467102
3364,Harold Perrineau,Terrence J,0.0,0.0,0.009649265557527542
3068,Linden Porco,warwick davis,0.0,0.0,0.009649816900491714
3050,Frances Sternhagen,natalie portman,0.0,0.0,0.009650034829974174
913,Nicole Scherzinger,Antoine Malick,0.0,0.0,0.00965009443461895
18,Hawkeye,Thor,0.0,0.0,0.009650272317230701
690,Miguel Hidalgo y Costilla,andrew mcnair,0.0,0.0,0.00965089164674282
408,Boston Celtics,los angeles lakers,0.0,0.0,0.009650968946516514
856,intersection,Fire,0.0,0.0,0.009651921689510345
318,Isaac Liev Schreiber,Chris Rock,0.0,0.0,0.009654255583882332
2459,coati,eurasian badger,0.0,0.0,0.009654853492975235
742,southern and east coasts,the 5th century,0.0,0.0,0.009655998088419437
940,David Bamigboye,alhaji adamu atta,0.0,0.0,0.009656486101448536
172,Toby Damon,Casey Hooper,0.0,0.0,0.009657338261604309
289,036,Colombo,0.0,0.0,0.009658013470470905
1187,Toby Stephens,Joan Bennett,0.0,0.0,0.00965830497443676
561,26 November 1962,1832,0.0,0.0,0.009659276343882084
2642,Brazil,Cueva del Medio,1.0,0.0,0.00965963676571846
3457,25 August 2002,january 2018,0.0,0.0,0.009659837931394577
1101,"""Highway of Tears""","Oh Captain, My Captain",0.0,0.0,0.009660011157393456
3043,235 or 236,Democratic Party,0.0,0.0,0.00966011080890894
2163,"""Formality""",season one,2.0,0.0,0.009660334326326847
1224,"Ramstein AB, in Germany",washington,0.0,0.0,0.009660357609391212
2002,Jakob Fugger,Carlos Slim,1.0,0.0,0.00966163445264101
2628,tu regions,Yin,0.0,0.0,0.00966244749724865
3164,John Sullivan,harry von tilzer,0.0,0.0,0.009662885218858719
1650,Unhappily Ever After,The Killing Stones,0.0,0.0,0.009663036093115807
3143,"Jackson ""Jack"" Maine",Waylon Jennings,0.0,0.0,0.009663264267146587
1665,Baltimore Colts,the New York Giants,0.0,0.0,0.009665093384683132
1479,40 million people,the Metropolitan Water District of Southern California,0.0,0.0,0.009666034951806068
434,The Monuments Men,belle epoque,0.0,0.0,0.009666153229773045
9,Raj Guru Gajaraj Mishra,Nepal,0.0,0.0,0.00966637209057808
748,Drug Enforcement,vowels,0.0,0.0,0.00966886430978775
295,town,metatheatrical,0.0,0.0,0.009669166058301926
495,DC Universe,CBS,0.0,0.0,0.009670180268585682
216,Martha Graham,Kelly Clarkson,0.0,0.0,0.009671111591160297
2096,Savitribai Jyotirao Phule,Krishna,0.0,0.0,0.00967120286077261
2029,the Welsh language name llwyd,England,1.0,0.0,0.009671737439930439
3346,Catholic repression,Tommy Boy,0.0,0.0,0.009672403335571289
52,Daniel Mar,Vivica,0.0,0.0,0.009672555141150951
796,sign language,Porter,0.0,0.0,0.009673376567661762
3566,Paris,los angeles,0.0,0.0,0.009674212895333767
1841,Emmanuel Piñol,Sonny Perdue,0.0,0.0,0.009674820117652416
125,Lucas Jade Zumann,Jonathan Crombie,0.0,0.0,0.00967531930655241
1635,Canute the Great,927,0.0,0.0,0.009675327688455582
2407,Royal Automobile Club,Royal Agricultural College,0.0,0.3333333333333333,0.009675866924226284
541,EMI Studios,the Ed Sullivan Show,0.0,0.0,0.009677022695541382
3019,Rectified spirit,190 proof,0.0,0.0,0.00967712327837944
2596,Boston suburbs,British Columbia,0.0,0.0,0.009678174741566181
584,Jeff Harlan,tyson ritter,0.0,0.0,0.009678700007498264
2040,Phillip Danault,bob gainey,0.0,0.0,0.009679855778813362
3553,Priyanka Chopra,selena gomez,0.0,0.0,0.00968077965080738
1535,Darwinian evolutionary theory,Herbert Spencer,0.0,0.0,0.009681274183094501
1557,Andrée Bernard,Lennard Pearce,0.0,0.0,0.009681438095867634
692,Miguel Hidalgo y Costilla,Ong Keo,0.0,0.0,0.009685974568128586
3058,Spain,Carolingian era,0.0,0.0,0.009686226025223732
1671,Faithe Herman,mandy moore,0.0,0.0,0.009686769917607307
3412,ï¿½,white question mark,0.0,0.0,0.00968757551163435
3489,the species of the subject,The pons,0.0,0.0,0.009688133373856544
1170,"India Security Press, Nasik",federal government,0.0,0.0,0.009688472375273705
1198,Universal Studios Hollywood,Atlanta,1.0,0.0,0.0096890302374959
3310,Darmstadtium,Oganesson,0.0,0.0,0.00968936923891306
872,The Battle of the Labyrinth,Leviticus,0.0,0.0,0.00969034805893898
734,2018,1852,0.0,0.0,0.00969051755964756
2798,Lightning,Apple Battery Charger,0.0,0.0,0.009691295213997364
1091,the father of the radio,bernie taupin,0.0,0.0,0.009692654944956303
2114,"Gloomhaven, Cephalofair Games",elder scrolls,0.0,0.0,0.009693396277725697
2213,1100ml,568,0.0,0.0,0.009693684056401253
1275,Pittsburgh,Iowa,0.0,0.0,0.009693986736238003
3597,Esther 8:9,psalm 119,0.0,0.0,0.009694906882941723
2524,Gloria Sherry,Polly Cutter,0.0,0.0,0.009695002809166908
1296,Prime Minister H. H. Asquith,david lloyd george,1.0,0.0,0.009696701541543007
3339,Mike Dunleavy,Sarah Palin,1.0,0.0,0.009697956033051014
1270,With arrival in 2017,2003,0.0,0.0,0.00969813484698534
1120,Ulama,Cricket,0.0,0.0,0.009698213078081608
1228,"Ramstein AB, in Germany",fort bragg,2.0,0.0,0.009698716923594475
3219,91 miles,north,0.0,0.0,0.009699545800685883
1740,Taxonomy,Phylogenetics,0.0,0.0,0.009699568152427673
1880,Burgoyne,Horatio Gates,0.0,0.0,0.009699815884232521
1748,Psyche,cupid,0.0,0.0,0.009700649417936802
999,"""The Two Students""",175,0.0,0.0,0.009702683426439762
963,Kyrsten Sinema,Beto O'Rourke,0.0,0.0,0.009703348390758038
1613,Fryda Wolff,Kevin Michael Richardson,0.0,0.0,0.009703471325337887
653,David Bowie,paul young,0.0,0.0,0.009704080410301685
2680,John Langstaff,Barnes & Barnes,0.0,0.0,0.009704222902655602
778,"Fortuna, North Dakota",California,0.0,0.0,0.009704489260911942
2194,Brontis Jodorowsky,Dean Fujioka,0.0,0.0,0.009705332107841969
2308,Kristian Kordula,Gavin Alexander Houston,0.0,0.0,0.009706835262477398
133,Amos 'n Andy,ABC,0.0,0.0,0.009707641787827015
3084,obsessive–compulsive disorder,amnesia,0.0,0.0,0.009708127938210964
2595,Boston suburbs,"brevard county, florida",0.0,0.0,0.0097091319039464
1807,ancient Greek and Roman theatre,China,0.0,0.0,0.009710012003779411
2259,mutations in the LRP2 gene,Kilshannon,0.0,0.0,0.009711126796901226
899,Raul Bova,clement vii,0.0,0.0,0.009711218066513538
2161,"""Formality""",season 3 episode 13,0.0,0.0,0.00971275009214878
1406,Patrick Duffy,diedrich bader,0.0,0.0,0.009713483974337578
2464,coati,Long-tailed weasel,1.0,0.0,0.00971448328346014
1915,Perdita Weeks,jay hernandez,0.0,0.0,0.009714690037071705
575,"""Formality""",season 8,0.0,0.0,0.009714786894619465
1809,ancient Greek and Roman theatre,Egypt,2.0,0.0,0.009714854881167412
3447,Óscar Arnulfo Romero y Galdámez,San Salvador,0.0,0.0,0.009715630672872066
554,Kris Kristofferson,bradley cooper,0.0,0.0,0.009716938249766827
3046,235 or 236,435 congressional districts,1.0,0.0,0.009717934764921665
3174,April,Alex Karev,0.0,0.0,0.009718654677271843
3365,Harold Perrineau,tefan avr,0.0,0.0,0.009718842804431915
1185,Toby Stephens,mark wahlberg,0.0,0.0,0.00971936620771885
981,"Ashland, Virginia",British Columbia,0.0,0.0,0.009719421155750751
3037,Congress,James Madison,0.0,0.0,0.009721091948449612
3411,ï¿½,hd - rosetta,0.0,0.0,0.009721187874674797
2890,Clayton Kershaw,new york yankees,1.0,0.0,0.009721220470964909
3456,Hayley McFarland,Tim Roth,0.0,0.0,0.009721449576318264
3514,"""Coda""",18 Miles Out,0.0,0.0,0.0097216060385108
1986,Des Moines,st. louis,0.0,0.0,0.009722010232508183
192,Marlow in Buckinghamshire,Water Oakley,2.0,0.0,0.009722156450152397
2591,silicate solid crust,Mantle,0.0,0.0,0.009722422808408737
1192,"Santa Clara, California","atlanta, georgia",1.0,0.0,0.009723441675305367
2465,Full Metal Jacket,High Valley,0.0,0.0,0.009723993018269539
1193,"Santa Clara, California",mercedes-benz stadium,1.0,0.0,0.009724241681396961
187,Marlow in Buckinghamshire,"Vancouver, British Columbia",0.0,0.0,0.009724525734782219
1308,Miguel DÃ­az-Canel,Barack Obama,0.0,0.0,0.00972459465265274
1137,Mexico,Alta California,1.0,0.0,0.009724719449877739
3638,Mexico,Alta California,0.0,0.0,0.009724719449877739
2514,Glenn Close,Julie Andrews,1.0,0.0,0.009724801406264305
909,Kanwar Sain,Sanjay Gandhi,0.0,0.0,0.009725246578454971
1412,Stéphanie Szostak,Christina Moses,0.0,0.0,0.009725499898195267
1708,Jessica,Nurse Ratched,0.0,0.0,0.009725655429065228
3144,"Jackson ""Jack"" Maine",Bradley Cooper,1.0,0.0,0.00972665660083294
1925,Morarji Desai,Robert Walpole,0.0,0.0,0.009726684540510178
1158,Elizabeth II,Teodoro Obiang,0.0,0.0,0.009727313183248043
1743,Buckhead area of Atlanta,"Palos Verdes, California",0.0,0.0,0.009727630764245987
2175,Albuquerque,"Saga Prefecture, Japan",0.0,0.0,0.009727832861244678
194,Lena Horne,Thelma Carpenter,0.0,0.0,0.009728512726724148
509,after the year 2001,the end of WWII,0.0,0.0,0.009729119017720222
713,"""Counterfeit""",Mikasa,0.0,0.0,0.00972982682287693
1127,3,50 ft,0.0,0.0,0.009730212390422821
2020,Nick Sager,Walter Lane Smith III,0.0,0.0,0.009730727411806583
2883,oxidant,aluminiu,0.0,0.0,0.009731719270348549
2232,Myers,Busta Rhymes,0.0,0.0,0.009731755591928959
2998,China,Province of Massachusetts Bay,0.0,0.0,0.009732271544635296
2299,Fantasia,mary poppins,0.0,0.0,0.009733309969305992
1238,2011,1898,0.0,0.0,0.009733584709465504
2838,Portuguese explorer Diogo Cão,Jesuit Pedro P\u00e1ez,0.0,0.0,0.00973360426723957
1994,The Cliffs of Moher,England,0.0,0.0,0.009733709506690502
2,Amma,Camille Preaker,0.0,0.0,0.009733975864946842
1416,Stéphanie Szostak,Odessa Young,0.0,0.0,0.009734182618558407
1420,George Ezra,The Sundays,0.0,0.0,0.009734476916491985
3613,8:46Â a.m.,2017,0.0,0.0,0.00973458681255579
2066,George and Ira Gershwin,Sarah Vaughan,0.0,0.0,0.009734799154102802
332,Frank Sinatra,Haven Gillespie,0.0,0.0,0.009735267609357834
898,Raul Bova,Richard Madden as Cosimo de' Medici,0.0,0.0,0.00973532348871231
1904,Philip Parris Lynott,Raul Malo,0.0,0.0,0.00973649974912405
2928,Liton Das,Ajantha Mendis,1.0,0.0,0.009736720472574234
2894,The dealer,the player in the small blind,1.0,0.0,0.009736922569572926
217,Martha Graham,Isadora Duncan,1.0,0.0,0.009737520478665829
3595,William Jennings Bryan,Sarah Palin,0.0,0.0,0.009737539105117321
193,Marlow in Buckinghamshire,Oakley Court,2.0,0.0,0.00973760336637497
106,France's National Constituent Assembly,Thomas Jefferson,2.0,0.0,0.009738614782691002
1769,Raúl Esparza,Steven M. Zirnkilton,0.0,0.0,0.009739111177623272
3044,235 or 236,Senate,0.0,0.0,0.009739442728459835
3121,the U.S. Senate,Edge,0.0,0.0,0.009739548899233341
1861,"January 11, 1970",2017,0.0,0.0,0.009740279987454414
1649,Unhappily Ever After,Ray Charles,0.0,0.0,0.00974119920283556
2336,warm ocean waters,Coal,0.0,0.0,0.009742689318954945
1902,Glenn Strange,Gene Wilder,0.0,0.0,0.009743559174239635
3142,"Jackson ""Jack"" Maine",lukas nelson,0.0,0.0,0.009744632057845592
1157,Elizabeth II,Hassanal Bolkiah,0.0,0.0,0.009745174087584019
2315,Janet Mills,paul lepage,1.0,0.0,0.009745270945131779
1229,"Ramstein AB, in Germany","Fort Bragg, North Carolina",2.0,0.0,0.009746094234287739
489,"December 6, 2001",1809,0.0,0.0,0.009747512638568878
1215,Mariska Magdolna Hargitay,Jillian Noel Hennessy,0.0,0.0,0.009748345240950584
2957,quantitative research methods,Christianity,0.0,0.0,0.009748810902237892
1516,Miami,Southampton,0.0,0.0,0.009749280288815498
678,egg,Tsar Alexander III,0.0,0.0,0.009749307297170162
3587,Stuart Townend,carl boberg,0.0,0.0,0.009749621152877808
923,Ayesha,Elizabeth Debicki,2.0,0.0,0.00974986981600523
799,sign language,mute,2.0,0.0,0.009749984368681908
1504,southeastern,Africa,2.0,0.0,0.009750043973326683
2668,Sugar maple,Rockefeller Center,0.0,0.0,0.009751052595674992
1567,thirteenth,babang luksa,0.0,0.0,0.009751282632350922
329,the Portuguese,Christopher Columbus,0.0,0.0,0.009751986712217331
397,Nate Corddry,joel johnstone,0.0,0.0,0.00975248496979475
1103,"""Highway of Tears""",the end,0.0,0.0,0.009752760641276836
2036,Phillip Danault,Toe Blake,0.0,0.0,0.009752843528985977
3229,massive hemorrhage,half-life,0.0,0.0,0.00975313875824213
33,the caval opening,T12,0.0,0.0,0.009754261933267117
1415,Stéphanie Szostak,lizzy greene,0.0,0.0,0.009755579754710197
2972,Vasco da Gama,devasahayam pillai,0.0,0.0,0.009757223539054394
225,Nyle DiMarco,shannon elizabeth,0.0,0.0,0.00975771714001894
142,5th century,132 bce,0.0,0.0,0.009759311564266682
781,"Fortuna, North Dakota",Arizona,0.0,0.0,0.009759744629263878
776,"Fortuna, North Dakota",Peaked Island,0.0,0.0,0.009759767912328243
1648,Unhappily Ever After,Hit the Road Jack,0.0,0.0,0.009760638698935509
1459,Klondike Kat,Savoir-Faire,0.0,0.0,0.009760892018675804
1100,Dylan Kingwell,hill harper,0.0,0.0,0.009760924614965916
2666,Sugar maple,oak,0.0,0.0,0.009760970249772072
3362,Dwight Yoakam,Freddie Mercury,1.0,0.0,0.009761071763932705
1946,the President of India,central passport organisation,0.0,0.0,0.00976234395056963
2097,Savitribai Jyotirao Phule,Sarojini Naidu,0.0,0.0,0.009762533009052277
964,Kyrsten Sinema,Dianne Feinstein,0.0,0.0,0.009764215908944607
2393,short loin,closer to the front,0.0,0.0,0.009764824993908405
2614,"Darrel ""Darry"" Curtis","Dallas \""Dally\"" Winston",0.0,0.0,0.009765995666384697
2833,Michael Gove,margaret becket,1.0,0.0,0.009766456671059132
2962,quantitative research methods,Social Learning Theory,1.0,0.0,0.00976682547479868
595,French Algeria,united kingdom,2.0,0.0,0.00976721290498972
1279,50 First Dates,Bonnie and Clyde,0.0,0.0,0.009767618961632252
2630,2010,1966,1.0,0.0,0.009768440388143063
1938,NC State,Houston Cougars,1.0,0.0,0.009768509306013584
1314,Buzz Lightyear,Randy Newman,0.0,0.0,0.009768601506948471
2804,Sodium acetate,Chronic obstructive pulmonary disease,0.0,0.0,0.009768887422978878
3245,Harry Redknapp,Casey Donovan,0.0,0.0,0.009769740514457226
1756,Mick Malthouse,Bill Belichick,0.0,0.0,0.009769768454134464
3475,Ivor Novello,Monty Norman,0.0,0.0,0.009771392680704594
594,French Algeria,Croatia,0.0,0.0,0.009773911908268929
531,Stephen Perry,Justin Martin,0.0,0.0,0.009774359874427319
743,southern and east coasts,England,1.0,0.0,0.00977555476129055
2306,Kristian Kordula,John Richard Schneider,0.0,0.0,0.00977683812379837
1700,new bone growth,translocation,0.0,0.0,0.009776884689927101
3486,Blake Shelton,Terry Crews,0.0,0.0,0.00977733638137579
1744,Buckhead area of Atlanta,The University of Manchester,0.0,0.28571428571428575,0.00977792777121067
1175,The Gap Band,Maureen McGovern,0.0,0.0,0.009778398089110851
1201,Shankar Dayal Sharma,venkaiah naidu,0.0,0.0,0.00977911427617073
112,No taxation without representation,olive branch petition,0.0,0.0,0.009779335930943489
2905,Miranda Richardson,morgan le fay,0.0,0.0,0.009779524989426136
1281,"March 2, 1836",2003,0.0,0.0,0.009780153632164001
1205,Molly Qerim Rose,Erik Kuselias,0.0,0.0,0.00978095643222332
1639,Canute the Great,Henry III,0.0,0.0,0.00978243537247181
346,Nicki Minaj,Ty Dolla Sign,0.0,0.0,0.009783183224499226
19,Hawkeye,Yondu,1.0,0.0,0.009783192537724972
3303,Heather O'Rourke,dominique ellen dunne,0.0,0.0,0.00978333130478859
719,1909,Florida,0.0,0.0,0.009783368557691574
773,Dalila Bela,Nicollette Sheridan,0.0,0.0,0.009784393943846226
1611,Fryda Wolff,Hammy,0.0,0.0,0.009784578345716
3377,Nicolas-Joseph Cugnot,gottlieb daimler,0.0,0.0,0.009785779751837254
1099,Dylan Kingwell,Freddie Highmore,0.0,0.0,0.009786375798285007
1587,Jason and Justin Draeger,Rob Reiner,0.0,0.0,0.009786675684154034
503,algae,karenia brevis,0.0,0.0,0.009787512943148613
3345,Catholic repression,Come On Eileen,0.0,0.0,0.009788154624402523
2309,Kristian Kordula,gavin houston,0.0,0.0,0.009788584895431995
3042,235 or 236,Democratic,0.0,0.0,0.00978898722678423
1144,Kareem Abdul-Jabbar,wilt chamberlain,0.0,0.0,0.009789221920073032
1418,George Ezra,junior walker & the all stars,0.0,0.0,0.009790096431970596
1436,Rabindranath Tagore,Nusrat Fateh Ali Khan,0.0,0.0,0.00979162659496069
200,Boston Red Sox,los angeles dodgers,0.0,0.0,0.00979262962937355
3484,Bring It On,2000 film of the same name,2.0,0.0,0.009794062934815884
2099,Judy Kuhn,john smith,0.0,0.0,0.009795024991035461
3650,Rome,normandy,0.0,0.0,0.009795533493161201
2783,George III,France,0.0,0.0,0.009796038269996643
820,Fast & Furious 6,2015,0.0,0.0,0.00979628786444664
3618,Saffron,Crocus sativus,0.0,0.0,0.009796875528991222
2689,Georgia,texas,1.0,0.0,0.009797911159694195
3643,Famine,victory,0.0,0.0,0.009798157028853893
3642,Qatar,British,0.0,0.0,0.009798170998692513
2405,Royal Automobile Club,retriever activities center,0.0,0.0,0.009799132123589516
577,"""Formality""",season 6,0.0,0.0,0.009799891151487827
2311,Jesse Ed Davis,Gaye Delorme,0.0,0.0,0.009802723303437233
1923,Morarji Desai,Cheddi Berret Jagan,0.0,0.0,0.009803075343370438
1359,Bulgaria,England,0.0,0.0,0.009805534034967422
1735,Georgie,Bigby Wolf,0.0,0.0,0.009807894937694073
2218,1100ml,64 and 128,0.0,0.0,0.009808274917304516
174,Toby Damon,bradley whitford,0.0,0.0,0.009808599017560482
938,Archie Griffin,Ohio State,1.0,0.0,0.009809261187911034
1196,gypsum,Paris,0.0,0.0,0.009809965267777443
647,powerful local supporter,law lords,0.0,0.0,0.009811813943088055
1408,Patrick Duffy,"Michael \""Mike\"" Johnson",0.0,0.0,0.009811882860958576
385,the spirit world,Edward James Olmos,0.0,0.0,0.009812272153794765
1213,Molly Qerim Rose,Matthew Berry,1.0,0.0,0.009813245385885239
2953,2016,July 4,0.0,0.0,0.00981471873819828
2068,George and Ira Gershwin,ella fitzgerald,0.0,0.0,0.00981526542454958
3366,Harold Perrineau,ryan destiny,0.0,0.0,0.009815405122935772
3518,"7,236",600 m,0.0,0.0,0.009815501980483532
2226,Robert MacArthur Crawford,Chris Brigandi,0.0,0.0,0.00981617346405983
1566,thirteenth,Daswan,0.0,0.0,0.009816210716962814
3545,Talia Shire,tefan avrn,0.0,0.0,0.009816702455282211
3460,minimum wage laws,agriculture,1.0,0.0,0.00981769897043705
1329,Tigmanshu Dhulia,Raja Kumari,0.0,0.0,0.009818268939852715
2999,China,johan palmstruch,0.0,0.0,0.009820912033319473
2824,Harriet Ann Jacobs,linda brent,2.0,0.0,0.00982129666954279
3335,10 lords a-leaping,Partridge in a pear tree,1.0,0.0,0.009822739288210869
3083,obsessive–compulsive disorder,Jewish,0.0,0.0,0.009822924621403217
477,the British government,Pakistan,0.0,0.0,0.009824116714298725
1150,Ptolemy,at the end of a number,0.0,0.0,0.009824227541685104
902,Mentuhotep II,the Islamic prophet Muhammad,0.0,0.0,0.009824274107813835
2629,tu regions,yellow river valley,1.0,0.0,0.009824687615036964
1496,Tom Petty and the Heartbreakers,Andr\u00e9s Cantor,0.0,0.0,0.009824974462389946
507,Jim Cummings,Keith David,0.0,0.0,0.009826435707509518
2665,Sugar maple,The Tree of Peace Society,0.0,0.0,0.009826862253248692
3268,Patty Maloney,Frank Bank,0.0,0.0,0.00982690043747425
782,UCF Knights,washington huskies,1.0,0.0,0.009827720932662487
3647,Eisha Singh,Adnan Khan,0.0,0.0,0.009828797541558743
2849,1980,Super Bowl XLIV,0.0,0.0,0.009828965179622173
1084,Garfield Sobers,chris gayle,0.0,0.0,0.009831220842897892
2584,Prague,charlottetown,1.0,0.0,0.009831247851252556
3047,Frances Sternhagen,cleo king,0.0,0.0,0.009835120290517807
834,1965,31 March 2001,0.0,0.0,0.00983530655503273
2431,20–40 million,705,0.0,0.0,0.009835380129516125
2782,the West Point cadet officer,sergeants,1.0,0.0,0.009835821576416492
1909,100,wilt chamberlain,2.0,0.0,0.009836225770413876
3579,Tim Curry,Peter Hinwood,0.0,0.0,0.009836499579250813
2719,1999,22 august 1964,0.0,0.0,0.009837651625275612
1852,Billy Joel,phil collins,0.0,0.0,0.009838590398430824
2669,Sugar maple,New York,0.0,0.0,0.00983871053904295
3211,executes,disappeared,0.0,0.0,0.009838905185461044
2889,Clayton Kershaw,Giancarlo Stanton,0.0,0.0,0.009840383194386959
1437,Rabindranath Tagore,dakhina charan sen,0.0,0.0,0.009841484017670155
1271,With arrival in 2017,2007,1.0,0.0,0.009841651655733585
2968,Sir John Abbott,Louis Botha,0.0,0.0,0.009845240041613579
3214,executes,fled,0.0,0.0,0.009847722016274929
3358,General Sweet Mayhem,Rosa Diaz,0.0,0.0,0.009848768822848797
1794,of Precambrian,2008,0.0,0.0,0.009851410053670406
2225,Robert MacArthur Crawford,travis nichols,0.0,0.0,0.009853796102106571
1597,Poppy Drayton,Gina Gershon,0.0,0.0,0.00985399167984724
1647,Unhappily Ever After,route 66,0.0,0.0,0.009854014031589031
3020,Rectified spirit,Liquor,0.0,0.0,0.009854363277554512
1202,Shankar Dayal Sharma,Ram Nath Kovind,0.0,0.0,0.009855220094323158
2846,"New York City, US","nashville, tennessee",1.0,0.0,0.009855271317064762
950,punishment for a crime,chattel slavery,0.0,0.0,0.009855532087385654
1212,Molly Qerim Rose,field yates,1.0,0.0,0.009856327436864376
1306,Virginia,The Siege of Yorktown,2.0,0.0,0.009856443852186203
