,answer1,answer2,label,sas,f1,bertvanilla
1005,asymmetrical federalism,Konstitutsiya Rossiyskoy Federatsii,0.0,0.06554561108350754,0.0,0.22528120875358582
1006,asymmetrical federalism,a multi-party representative democracy,0.0,0.01947508193552494,0.0,0.29156842827796936
1007,asymmetrical federalism,a multi - party representative democracy,1.0,0.03387841582298279,0.0,0.29156842827796936
1008,asymmetrical federalism,federal semi-presidential republic,2.0,0.4524633884429932,0.0,0.37910306453704834
1009,"September 1, 1945",age 11,0.0,0.009613927453756329,0.0,0.33372414112091064
1010,"September 1, 1945",1939,0.0,0.02292090654373169,0.0,0.4643825590610504
1011,"September 1, 1945","February 25, 2009",0.0,0.011911015026271343,0.0,0.6703333854675293
1012,"September 1, 1945",1945,2.0,0.6188604235649109,0.5,0.6277331709861755
1013,Sindhu (Indus River),ganges,0.0,0.009477329440414906,0.0,0.2846880853176117
1014,Sindhu (Indus River),the indus river,2.0,0.6580833196640015,0.8,0.6726734042167664
1015,Sindhu (Indus River),Sindhu,2.0,0.6844471096992493,0.5,0.7246968150138855
1016,70-85 million people,50 to 55 million,0.0,0.3552224636077881,0.28571428571428575,0.6876338720321655
1017,70-85 million people,"approximately 27,000,000",0.0,0.35319969058036804,0.0,0.5590565800666809
1018,70-85 million people,419400,0.0,0.010079633444547651,0.0,0.38332197070121765
1019,70-85 million people,131028000,0.0,0.01072433590888977,0.0,0.3780008554458618
1020,70-85 million people,50 to 85 million,1.0,0.5301611423492432,0.28571428571428575,0.7487137317657471
1021,70-85 million people,70-85 million,2.0,0.9477644562721252,0.8,0.9118503332138062
1022,70-85 million people,70 - 85 million people,2.0,0.9615023732185364,0.5714285714285715,0.9999998807907104
1023,34.16%,33.4%,1.0,0.3366144299507141,0.0,0.8759431838989258
1024,34.16%,33.04 %,1.0,0.3268278241157532,0.0,0.848876953125
1025,34.16%,33. 4 %,1.0,0.3547046184539795,0.0,0.8759431838989258
1026,34.16%,31.96%,1.0,0.3209402561187744,0.0,0.8438816666603088
1027,Vidhan Sabha  Metro Station,kashmeri gate,0.0,0.00948623288422823,0.0,0.2312210351228714
1028,Vidhan Sabha  Metro Station,Kashmeri Gate station,0.0,0.05313992500305177,0.28571428571428575,0.367658793926239
1029,Vidhan Sabha  Metro Station,delhi railway station of delhi,0.0,0.06552598625421524,0.22222222222222224,0.46019744873046875
1030,Eden Hazard,raheem sterling,0.0,0.009581591933965685,0.0,0.23789291083812714
1031,Eden Hazard,Harry Kane,0.0,0.009406908415257927,0.0,0.2918325364589691
1032,Eden Hazard,Mohamed Salah,0.0,0.00937016773968935,0.0,0.20659171044826508
1033,Eden Hazard,Lionel Messi,0.0,0.0096390126273036,0.0,0.2606675624847412
1034,Eden Hazard,Matt Doherty,0.0,0.00957485195249319,0.0,0.2607397735118866
1035,"January 8, 2019","march 18, 2018",0.0,0.10124687105417253,0.0,0.7544491291046143
1036,"January 8, 2019","October 23, 2018",0.0,0.07234149426221848,0.0,0.7393947839736938
1037,"January 8, 2019","October 16, 2018",0.0,0.07069174945354463,0.0,0.762679398059845
1038,"January 8, 2019","June 20, 2018",0.0,0.09372754395008087,0.0,0.7578944563865662
1039,"January 8, 2019","March 2, 2018",0.0,0.10420800745487213,0.0,0.7631626129150391
1040,51,54,0.0,0.1303286999464035,0.0,0.8157709836959839
1041,51,100,0.0,0.13399411737918854,0.0,0.587734580039978
1042,51,53,1.0,0.29702019691467285,0.0,0.8273287415504456
1043,a jackal,Lee Remick,0.0,0.009456537663936615,0.0,0.2973804771900177
1044,a jackal,Harvey Spencer Stephens,0.0,0.009362570010125635,0.0,0.28683382272720337
1045,a jackal,katherine,1.0,0.009408583864569664,0.0,0.3143765330314636
1046,a jackal,robert thorn,1.0,0.009454826824367043,0.0,0.3097866475582123
1047,Kareem Abdul-Jabbar,Michael Jordan,0.0,0.009890240617096424,0.0,0.22063052654266357
1048,Kareem Abdul-Jabbar,kareem abdul - jabbar,2.0,0.9630739092826844,0.4,1.0
1049,The Fury in the Jury,during the second series,0.0,0.009299274533987044,0.0,0.4878930151462555
1050,The Fury in the Jury,The Net '',0.0,0.009524612687528132,0.0,0.5129218101501465
1051,The Fury in the Jury,The Tyrant,0.0,0.027413938194513317,0.0,0.5794668793678284
1052,The Fury in the Jury,season six,0.0,0.009468049742281435,0.0,0.3681408166885376
1053,The Fury in the Jury,"\""The Last One\""",0.0,0.014986165799200538,0.0,0.42892593145370483
1054,The Fury in the Jury,season 8,0.0,0.009452911093831062,0.0,0.36460933089256287
1055,The Fury in the Jury,season 3,0.0,0.009442023001611231,0.0,0.3766745328903198
1056,The Fury in the Jury,Chapter Eleven,0.0,0.009489240124821665,0.0,0.32926756143569946
1057,The Fury in the Jury,"\""The Last Walt\""",0.0,0.01007167063653469,0.0,0.4244910776615143
1058,the British,Mexico,1.0,0.010014359839260578,0.0,0.4117688536643982
1059,the British,incursion by russian fur traders,1.0,0.009247212670743464,0.0,0.35979023575782776
1060,the British,Great Britain,2.0,0.5725963711738586,0.0,0.49347811937332153
1061,Old English,German,0.0,0.012102176435291769,0.0,0.42440664768218994
1062,Old English,French,0.0,0.02009686827659607,0.0,0.4631088674068451
1063,Old English,English and Scottish origin,1.0,0.3646358847618103,0.3333333333333333,0.5550920367240906
1064,Old English,english,2.0,0.5862497091293335,0.6666666666666666,0.7198199033737183
1065,Old English,Old English origin,2.0,0.9279181957244872,0.8,0.8298876285552979
1066,Shankar Dayal Sharma,sarvepalli radhakrishnan,0.0,0.010037943720817566,0.0,0.29105857014656067
1067,Shankar Dayal Sharma,Mohammad Hamid Ansari,0.0,0.010118259117007256,0.0,0.3067862093448639
1068,Shankar Dayal Sharma,Muppavarapu Venkaiah Naidu,0.0,0.009565180167555807,0.0,0.24107997119426727
1069,Shankar Dayal Sharma,Venkaiah Naidu,0.0,0.009639768861234188,0.0,0.24454373121261597
1070,Shankar Dayal Sharma,Pawan Kumar Chamling,0.0,0.010070720687508585,0.0,0.3468095362186432
1071,Snoopy,Santa's Little Helper,0.0,0.009421266615390778,0.0,0.31958210468292236
1072,Snoopy,Woodstock,0.0,0.009347902610898018,0.0,0.36289021372795105
1073,the G.I. Generation,Homeland Generation,0.0,0.20628927648067474,0.5,0.505337655544281
1074,the G.I. Generation,Tom Brokaw,0.0,0.009088433347642422,0.0,0.2633669674396515
1075,the G.I. Generation,the g. i. generation,2.0,0.9652765989303588,0.4,0.9999998807907104
1076,3,2,0.0,0.2349429577589035,0.0,0.8588821291923523
1077,3,five,0.0,0.16388987004756927,0.0,0.5857216119766235
1078,3,1,0.0,0.11147758364677428,0.0,0.8114217519760132
1079,3,four,0.0,0.2308968901634217,0.0,0.6081118583679199
1080,3,three,2.0,0.947051167488098,0.0,0.7167143821716309
1081,"July 15, 2016","October 27, 2017",0.0,0.08122844994068146,0.0,0.8317596912384033
1082,"July 15, 2016",July 2016,2.0,0.6662166118621826,0.8,0.7925854325294495
1083,Garfield Sobers,yuvraj singh,0.0,0.00944307167083025,0.0,0.24178463220596313
1084,Garfield Sobers,chris gayle,0.0,0.009831220842897892,0.0,0.28478649258613586
1085,Garfield Sobers,Ravi Shastri,0.0,0.009458566084504128,0.0,0.24606165289878845
1086,"March 25, 2018",Piccolo Jr. Saga,0.0,0.009052731096744536,0.0,0.2624657154083252
1087,"March 25, 2018",131,1.0,0.011012334376573564,0.0,0.357024610042572
1088,"March 25, 2018",Universe Survival Saga,1.0,0.009439258836209774,0.0,0.2605161964893341
1089,United States,russia,0.0,0.009928269311785698,0.0,0.32579007744789124
1090,United States,Venezuela,0.0,0.009496067650616169,0.0,0.28126877546310425
1091,the father of the radio,bernie taupin,0.0,0.009692659601569176,0.0,0.29850882291793823
1092,the father of the radio,a music industry executive,0.0,0.008893599733710289,0.0,0.4015113115310669
1093,the father of the radio,Les Garland,0.0,0.009373464621603487,0.0,0.32398027181625366
1094,the father of the radio,bologna,0.0,0.009174956940114498,0.0,0.3916381299495697
1095,the father of the radio,Starship,0.0,0.009199511259794235,0.0,0.3091892898082733
1096,the father of the radio,Italian inventor Guglielmo Marconi,2.0,0.19362662732601169,0.0,0.2759925127029419
1097,Dylan Kingwell,beau garrett,0.0,0.00952791515737772,0.0,0.274601012468338
1098,Dylan Kingwell,Will Yun Lee,0.0,0.00959355477243662,0.0,0.2400677353143692
1099,Dylan Kingwell,Freddie Highmore,0.0,0.009786371141672134,0.0,0.26386070251464844
1100,Dylan Kingwell,hill harper,0.0,0.009760923683643341,0.0,0.28800421953201294
1101,"""Highway of Tears""","Oh Captain, My Captain",0.0,0.009660011157393456,0.0,0.3400283753871918
1102,"""Highway of Tears""",Blood Magic,0.0,0.00989590585231781,0.0,0.29688674211502075
1103,"""Highway of Tears""",the end,0.0,0.009752769954502584,0.0,0.4031357765197754
1104,American Express Company,MBNA America,0.0,0.0103106452152133,0.0,0.3491646945476532
1105,American Express Company,citibank,0.0,0.009932037442922592,0.0,0.23527754843235016
1106,American Express Company,Houghton Mifflin,0.0,0.00925936084240675,0.0,0.22157539427280426
1107,American Express Company,Bank of England,0.0,0.009543312713503838,0.0,0.3210711181163788
1108,American Express Company,US Bancorp,0.0,0.010446421802043915,0.0,0.29174208641052246
1109,American Express Company,bank of america,1.0,0.11203674972057344,0.0,0.4252777099609375
1110,American Express Company,American Express Co.,2.0,0.9650089740753174,0.6666666666666666,0.766704261302948
1111,the 104th Congress,Mexico,0.0,0.009521671570837498,0.0,0.33417099714279175
1112,the 104th Congress,France,0.0,0.00933057814836502,0.0,0.329755038022995
1113,the 104th Congress,united states house of representatives,2.0,0.3470963537693024,0.0,0.3439815044403076
1114,the 104th Congress,Congress,2.0,0.6038442254066467,0.6666666666666666,0.6146456599235535
1115,the 104th Congress,the 1994 Congressional election campaign,2.0,0.12133566290140152,0.0,0.465278685092926
1116,Ulama,football,0.0,0.00942837167531252,0.0,0.2538584768772125
1117,Ulama,polo,0.0,0.00939816888421774,0.0,0.23197098076343536
1118,Ulama,hurling,0.0,0.00928377080708742,0.0,0.23541013896465302
1119,Ulama,mancala,0.0,0.014496766030788422,0.0,0.22756101191043854
1120,Ulama,Cricket,0.0,0.009698212146759031,0.0,0.24096475541591644
1121,1997,1976,0.0,0.010560020804405212,0.0,0.6582081913948059
1122,1997,2018,0.0,0.015261557884514332,0.0,0.5553553700447083
1123,nucleus,cytosol,0.0,0.009271451272070408,0.0,0.2608320116996765
1124,nucleus,within the nucleus,1.0,0.848120391368866,0.6666666666666666,0.7458997368812561
1125,Zagreb,Moscow,0.0,0.010801169089972971,0.0,0.4908890426158905
1126,3,fifty - six foot,0.0,0.009503354318439959,0.0,0.29663410782814026
1127,3,50 ft,0.0,0.009730212390422821,0.0,0.391961008310318
1128,3,fifty-six,0.0,0.01141820941120386,0.0,0.36190953850746155
1129,3,two,0.0,0.21510738134384155,0.0,0.6146450042724609
1130,3,10,0.0,0.07792498171329497,0.0,0.7385544776916504
1131,3,seven,0.0,0.11259464174509047,0.0,0.5727648735046387
1132,3,50 feet,0.0,0.009328938089311123,0.0,0.3883090913295746
1133,3,three,2.0,0.947051167488098,0.0,0.7167143821716309
1134,While in the Dark Castle,firebird,0.0,0.009276676923036577,0.0,0.2808823585510254
1135,While in the Dark Castle,season 2,0.0,0.009398425929248331,0.0,0.3405078649520874
1136,While in the Dark Castle,the fourth season,1.0,0.00928205158561468,0.0,0.42087653279304504
1137,Mexico,Alta California,1.0,0.009724714793264866,0.0,0.4027542173862457
1138,Byju Raveendran,john b. watson,0.0,0.01302170380949974,0.0,0.24184957146644592
1139,Byju Raveendran,Warren Robinett,0.0,0.009860348887741566,0.0,0.25464460253715515
1140,"March 10, 1981",1974,0.0,0.014186603017151356,0.0,0.49411141872406006
1141,"March 10, 1981",2011,0.0,0.01107518933713436,0.0,0.46348991990089417
1142,"March 10, 1981",April 1981,0.0,0.3920741975307465,0.4,0.7077862620353699
1143,"March 10, 1981",1981,2.0,0.6316944360733032,0.5,0.6209385991096497
1144,Kareem Abdul-Jabbar,wilt chamberlain,0.0,0.00978922750800848,0.0,0.24438461661338806
1145,Kareem Abdul-Jabbar,Kareem Abdul - Jabbar,2.0,0.9614951014518738,0.4,1.0
1146,Burma,Ceylon,0.0,0.009295760653913021,0.0,0.4541182518005371
1147,Burma,Sri Lanka,1.0,0.009535410441458224,0.0,0.4152028560638428
1148,"18,426",10000,1.0,0.20057004690170288,0.0,0.4184301495552063
1149,"18,426","18, 426",2.0,0.9623542428016664,0.0,0.9999997615814209
1150,Ptolemy,at the end of a number,0.0,0.009824232198297976,0.0,0.37254640460014343
1151,Ptolemy,India,0.0,0.010297317057847977,0.0,0.32981735467910767
1152,Ptolemy,the bakhshali manuscript,0.0,0.009412775747478008,0.0,0.30703532695770264
1153,Ptolemy,on monuments,0.0,0.011244948022067549,0.0,0.35779404640197754
1154,Ptolemy,By 1770 BC,0.0,0.010928535833954813,0.0,0.3367190957069397
1155,Ptolemy,zero,0.0,0.010019784793257713,0.0,0.3300900161266327
1156,Elizabeth II,donald trump,0.0,0.009573595598340034,0.0,0.25910380482673645
1157,Elizabeth II,Hassanal Bolkiah,0.0,0.00974517408758402,0.0,0.23100487887859344
1158,Elizabeth II,Teodoro Obiang,0.0,0.009727313183248043,0.0,0.21615563333034515
1159,Elizabeth II,george washington,0.0,0.009575914591550829,0.0,0.26930198073387146
1160,Elizabeth II,Franklin D. Roosevelt,0.0,0.010936301201581957,0.0,0.30385392904281616
1161,Elizabeth II,George H.W. Bush,0.0,0.011224782094359398,0.0,0.2697315514087677
1162,Elizabeth II,Queen Elizabeth II,2.0,0.939763069152832,0.8,0.829623818397522
1163,155,114,0.0,0.026736505329608917,0.0,0.7220458388328552
1164,155,139,0.0,0.03048775158822536,0.0,0.7521647810935974
1165,155,197,0.0,0.030659981071949005,0.0,0.7257144451141357
1166,155,eighty eight,0.0,0.011888782493770124,0.0,0.37124791741371155
1167,155,one,0.0,0.04108934849500656,0.0,0.41488704085350037
1168,155,two,0.0,0.03829999268054962,0.0,0.4316306412220001
1169,155,142,0.0,0.03876560181379318,0.0,0.7500883936882019
1170,"India Security Press, Nasik",federal government,0.0,0.009688472375273705,0.0,0.2520947754383087
1171,"India Security Press, Nasik",Calcutta,0.0,0.01311185210943222,0.0,0.3567352890968323
1172,"India Security Press, Nasik",India Security Press,2.0,0.7356833219528198,0.8571428571428571,0.7724040150642395
1173,The Gap Band,sonny boy williamson i,0.0,0.00937815476208925,0.0,0.34666621685028076
1174,The Gap Band,"Sharon, Lois & Bram",0.0,0.00946745090186596,0.0,0.29039040207862854
1175,The Gap Band,Maureen McGovern,0.0,0.009778398089110851,0.0,0.26779407262802124
1176,a Coven of Salem witches,2013,0.0,0.01084947120398283,0.0,0.3423127233982086
1177,Michael Wincott,richard harris,0.0,0.010492030531167984,0.0,0.3103368282318115
1178,Michael Wincott,jim caviezel,0.0,0.011631815694272518,0.0,0.237864688038826
1179,2009,2016,0.0,0.017941618338227272,0.0,0.70168536901474
1180,2009,"september 14, 2009",2.0,0.41420528292655945,0.5,0.6226184368133545
1181,Africa,chicago,0.0,0.00945544708520174,0.0,0.36582306027412415
1182,Africa,Donna,0.0,0.009162619709968569,0.0,0.24473705887794495
1183,Africa,Topher Grace,0.0,0.00910073984414339,0.0,0.24131058156490326
1184,Africa,teaching in Africa,2.0,0.3026034235954285,0.5,0.7043209671974182
1185,Toby Stephens,mark wahlberg,0.0,0.00971936620771885,0.0,0.29145053029060364
1186,Toby Stephens,James Stewart,0.0,0.009981836192309856,0.0,0.31855714321136475
1187,Toby Stephens,Joan Bennett,0.0,0.00965830497443676,0.0,0.32555660605430603
1188,Virginia Bruce,Cole Porter,0.0,0.00988898426294327,0.0,0.22399011254310608
1189,Virginia Bruce,Frank Sinatra,2.0,0.00987044721841812,0.0,0.26870250701904297
1190,John Jefferson Williams,albert henry woolson,0.0,0.010897685773670672,0.0,0.3170936107635498
1191,1978,"October 25, 1978",2.0,0.4615596830844879,0.5,0.6146844625473022
1192,"Santa Clara, California","atlanta, georgia",1.0,0.009723437950015068,0.0,0.4858144521713257
1193,"Santa Clara, California",mercedes-benz stadium,1.0,0.00972424540668726,0.0,0.31409648060798645
1194,"Santa Clara, California","mercedes - benz stadium in atlanta, georgia",1.0,0.009630396030843258,0.0,0.41908296942710876
1195,gypsum,fresco,0.0,0.009250730276107788,0.0,0.22858981788158417
1196,gypsum,Paris,0.0,0.009809955954551695,0.0,0.21916526556015015
1197,gypsum,calcium sulfate,1.0,0.009412220679223536,0.0,0.22952008247375488
1198,Universal Studios Hollywood,Atlanta,1.0,0.009689034894108772,0.0,0.27564406394958496
1199,Universal Studios Hollywood,"atlanta, georgia",1.0,0.00953110586851835,0.0,0.27102187275886536
1200,Universal Studios Hollywood,Los Angeles,1.0,0.16210134327411652,0.0,0.3432454764842987
1201,Shankar Dayal Sharma,venkaiah naidu,0.0,0.009779109619557858,0.0,0.24454373121261597
1202,Shankar Dayal Sharma,Ram Nath Kovind,0.0,0.009855220094323158,0.0,0.2771092355251312
1203,Shankar Dayal Sharma,Muppavarapu Venkaiah Naidu,0.0,0.009565180167555807,0.0,0.24107997119426727
1204,Rubik's Brand Ltd.,Ideal Toy Corp.,1.0,0.019710281863808632,0.0,0.4276610314846039
1205,Molly Qerim Rose,Erik Kuselias,0.0,0.00978096667677164,0.0,0.2530062794685364
1206,Molly Qerim Rose,Erin Michelle Coscarelli,0.0,0.010390691459178923,0.0,0.23880085349082947
1207,Molly Qerim Rose,Mike Tuggle,0.0,0.009557665325701237,0.0,0.26846763491630554
1208,Molly Qerim Rose,Adam Caplan,0.0,0.009968885220587257,0.0,0.23627792298793793
1209,Molly Qerim Rose,peyton manning,0.0,0.009461760520935059,0.0,0.2512151598930359
1210,Molly Qerim Rose,Chris Harrison,0.0,0.009858268313109876,0.0,0.2680830955505371
1211,Molly Qerim Rose,the United States,0.0,0.009418512694537641,0.0,0.28101593255996704
1212,Molly Qerim Rose,field yates,1.0,0.009856327436864376,0.0,0.2632972300052643
1213,Molly Qerim Rose,Matthew Berry,1.0,0.009813250042498112,0.0,0.27878934144973755
1214,Mariska Magdolna Hargitay,Jenna Louise Stern,0.0,0.010089849121868609,0.0,0.22111034393310547
1215,Mariska Magdolna Hargitay,Jillian Noel Hennessy,0.0,0.009748345240950584,0.0,0.21037401258945465
1216,Mariska Magdolna Hargitay,brooke shields,1.0,0.009899863973259926,0.0,0.2145957052707672
1217,Mariska Magdolna Hargitay,Mariska Hargitay,2.0,0.8392389416694641,0.8,0.8048809766769409
1218,using rotating calipers,1/e2,0.0,0.02604490146040916,0.0,0.23819099366664886
1219,using rotating calipers,the smallest such distance,0.0,0.012443275190889835,0.0,0.29229736328125
1220,using rotating calipers,2:3,0.0,0.00954908411949873,0.0,0.25006359815597534
1221,using rotating calipers,The Width of a Circle,0.0,0.009239178150892258,0.0,0.3425518572330475
1222,using rotating calipers,rotating calipers,2.0,0.9292959570884703,0.8,0.9032844305038452
1223,10,ten,2.0,0.9301801323890686,0.0,0.6843552589416504
1224,"Ramstein AB, in Germany",washington,0.0,0.009660358540713787,0.0,0.30242758989334106
1225,"Ramstein AB, in Germany",California,0.0,0.009909061715006828,0.0,0.313035786151886
1226,"Ramstein AB, in Germany",Fort Lewis,0.0,0.009629995562136172,0.0,0.23305059969425201
1227,"Ramstein AB, in Germany",Fort Hood,1.0,0.00958668440580368,0.0,0.23870372772216797
1228,"Ramstein AB, in Germany",fort bragg,2.0,0.009698716923594477,0.0,0.25044044852256775
1229,"Ramstein AB, in Germany","Fort Bragg, North Carolina",2.0,0.009746095165610312,0.0,0.3856413662433624
1230,Taraji P. Henson,sarah silverman,0.0,0.01847233064472676,0.0,0.2347211241722107
1231,Taraji P. Henson,John C. Reilly,0.0,0.014025198295712471,0.0,0.42731475830078125
1232,Taraji P. Henson,Jane Lynch,0.0,0.018605275079607964,0.0,0.26113858819007874
1233,Taraji P. Henson,gal gadot,0.0,0.013105565682053566,0.0,0.20800399780273438
1234,2011,july 2014,0.0,0.013543113134801388,0.0,0.5728594660758972
1235,2011,December 2014,0.0,0.012388014234602451,0.0,0.5699952840805054
1236,2011,1994,0.0,0.01091325469315052,0.0,0.6375787258148193
1237,2011,new year's eve,0.0,0.011212637647986412,0.0,0.31324923038482666
1238,2011,1898,0.0,0.009733580984175205,0.0,0.46959325671195984
1239,2011,1962,0.0,0.009572627954185007,0.0,0.589423656463623
1240,a typewriter ribbon,shoes,0.0,0.009587458334863186,0.0,0.33159908652305603
1241,a typewriter ribbon,Cracker Jack,0.0,0.00989049207419157,0.0,0.27839165925979614
1242,a typewriter ribbon,Cracker Jack ring,0.0,0.010151064954698086,0.0,0.2703618109226227
1243,a typewriter ribbon,paper bag,0.0,0.009133047424256802,0.0,0.3075476884841919
1244,a typewriter ribbon,Deep Blue Something,0.0,0.010312383063137531,0.0,0.27808791399002075
1245,a typewriter ribbon,Home,0.0,0.00946096982806921,0.0,0.30283090472221375
1246,"Templeton ""Face"" Peck","faceman \"" peck",0.0,0.7564331293106079,0.4,0.6657216548919678
1247,"Templeton ""Face"" Peck",Special Forces,0.0,0.009444030001759527,0.0,0.2802022695541382
1248,"Templeton ""Face"" Peck",the Arizona Cardinals,0.0,0.009407522156834602,0.0,0.33093956112861633
1249,"Templeton ""Face"" Peck",Faceman,0.0,0.4303077161312103,0.0,0.4993532598018646
1250,"Templeton ""Face"" Peck",templeton peck,2.0,0.8193889856338501,0.8,0.7812392711639404
1251,Imran Khan,azim khan,0.0,0.6026153564453125,0.5,0.5389591455459595
1252,Imran Khan,Punjab,0.0,0.009881180711090565,0.0,0.2661799192428589
1253,Woodrow Wilson,dwight d. eisenhower,0.0,0.014369011856615543,0.0,0.38729459047317505
1254,Woodrow Wilson,Franklin D. Roosevelt,0.0,0.01982815563678741,0.0,0.3740465044975281
1255,Woodrow Wilson,John F. Kennedy,0.0,0.010960507206618786,0.0,0.33583101630210876
1256,Woodrow Wilson,Thomas Woodrow Wilson,0.0,0.8277398943901062,0.8,0.8542171120643616
1257,Woodrow Wilson,Ronald Wilson Reagan,0.0,0.09297998249530792,0.4,0.6195903420448303
1258,Racial tensions,world war ii,0.0,0.009457220323383808,0.0,0.25217166543006897
1259,Racial tensions,1929,0.0,0.009396703913807869,0.0,0.30169615149497986
1260,Racial tensions,worldwide economic recession,1.0,0.009940162301063538,0.0,0.3121490180492401
1261,Racial tensions,Great Depression,1.0,0.009973569773137571,0.0,0.30177825689315796
1262,Racial tensions,economic downturns,1.0,0.009045890532433987,0.0,0.3496476709842682
1263,8,seventh,0.0,0.10505827516317368,0.0,0.5183819532394409
1264,8,7,1.0,0.22462403774261475,0.0,0.8609349727630615
1265,8,eighth,1.0,0.19090084731578827,0.0,0.5729291439056396
1266,8,Seven,1.0,0.27441835403442383,0.0,0.663648784160614
1267,8,six,1.0,0.18469297885894773,0.0,0.6112658977508545
1268,8,6,1.0,0.14033456146717072,0.0,0.8514872789382935
1269,With arrival in 2017,september 2006,0.0,0.009894984774291515,0.0,0.4297109842300415
1270,With arrival in 2017,2003,0.0,0.009698139503598213,0.0,0.4528096616268158
1271,With arrival in 2017,2007,1.0,0.009841651655733584,0.0,0.5055639743804932
1272,With arrival in 2017,June 2017,1.0,0.48372021317482,0.3333333333333333,0.577435314655304
1273,With arrival in 2017,in 2007,1.0,0.013723216950893402,0.3333333333333333,0.6431986093521118
1274,Pittsburgh,"homestead, florida",0.0,0.00961899571120739,0.0,0.39106568694114685
1275,Pittsburgh,Iowa,0.0,0.00969398207962513,0.0,0.4591274559497833
1276,50 First Dates,drive,0.0,0.012407321482896805,0.0,0.3164673447608948
1277,50 First Dates,Thom,0.0,0.011592280119657516,0.0,0.2771722078323364
1278,50 First Dates,Wild At Heart,0.0,0.009299371391534805,0.0,0.2671584486961365
1279,50 First Dates,Bonnie and Clyde,0.0,0.009767618961632252,0.0,0.28713762760162354
1280,50 First Dates,The Cars,0.0,0.009447514079511166,0.0,0.3753744959831238
1281,"March 2, 1836",2003,0.0,0.009780153632164,0.0,0.32771313190460205
1282,four,two gold,0.0,0.009508957155048849,0.0,0.633602499961853
1283,four,two gold and two silver medals,0.0,0.02159239538013935,0.0,0.5410982370376587
1284,four,two,0.0,0.1629127562046051,0.0,0.7783716917037964
1285,four,13,0.0,0.10133446753025056,0.0,0.5519055724143982
1286,four,10,0.0,0.08826666325330734,0.0,0.5832577347755432
1287,main antagonist of the story,a dark shadow,0.0,0.01862290501594544,0.0,0.3570121228694916
1288,main antagonist of the story,tesseract,0.0,0.017971012741327286,0.0,0.25148436427116394
1289,main antagonist of the story,A Wrinkle in Time,0.0,0.020185045897960663,0.0,0.3491642475128174
1290,main antagonist of the story,Camazotz,0.0,0.026370802894234657,0.0,0.26578956842422485
1291,main antagonist of the story,an evil disembodied brain,2.0,0.012185486033558846,0.0,0.32800278067588806
1292,main antagonist of the story,brain,2.0,0.011491539888083937,0.0,0.323087602853775
1293,main antagonist of the story,a disembodied brain,2.0,0.00885036215186119,0.0,0.3187906742095947
1294,Prime Minister H. H. Asquith,clement attlee,0.0,0.009583561681210995,0.0,0.27928316593170166
1295,Prime Minister H. H. Asquith,Winston Churchill,0.0,0.009484278969466686,0.0,0.29178309440612793
1296,Prime Minister H. H. Asquith,david lloyd george,1.0,0.009696714580059052,0.0,0.2433416247367859
1297,Prime Minister H. H. Asquith,Herbert Henry Asquith,1.0,0.8267344236373901,0.25,0.5678476691246033
1298,Prime Minister H. H. Asquith,Georges Benjamin Clemenceau,1.0,0.009318782016634941,0.0,0.2279885858297348
1299,November through December,April,0.0,0.02006988599896431,0.0,0.6275723576545715
1300,November through December,november,1.0,0.5250986218452454,0.5,0.7732858061790466
1301,02330,1001,0.0,0.014119911007583141,0.0,0.574557363986969
1302,02330,128,0.0,0.01735333912074566,0.0,0.43825238943099976
1303,02330,1906,0.0,0.010317853651940823,0.0,0.3392624855041504
1304,Virginia,the South,0.0,0.011587036773562431,0.0,0.40241366624832153
1305,Virginia,"yorktown, virginia",2.0,0.6558625102043152,0.6666666666666666,0.6516478061676025
1306,Virginia,The Siege of Yorktown,2.0,0.00985643919557333,0.0,0.34174010157585144
1307,Miguel DÃ­az-Canel,Donald Trump,0.0,0.009538505226373672,0.0,0.22049863636493683
1308,Miguel DÃ­az-Canel,Barack Obama,0.0,0.009724590927362442,0.0,0.2312852144241333
1309,Miguel DÃ­az-Canel,Miguel Daz - Canel,1.0,0.9430266618728638,0.4,0.8746517896652222
1310,Miguel DÃ­az-Canel,miguel diaz - canel,1.0,0.8905985951423645,0.4,0.7867836952209473
1311,Miguel DÃ­az-Canel,Miguel Mario Daz-Canel,1.0,0.8472866415977478,0.4,0.8225728869438171
1312,Miguel DÃ­az-Canel,miguel d\u00edaz-canel,2.0,0.9229267835617064,0.5,0.6000005006790161
1313,Buzz Lightyear,hamm the piggy bank,0.0,0.009504763409495355,0.0,0.2565101385116577
1314,Buzz Lightyear,Randy Newman,0.0,0.009768601506948471,0.0,0.2646898329257965
1315,Buzz Lightyear,Annie Hall,0.0,0.009610038250684738,0.0,0.2310502678155899
1316,the corpus callosum,temporoparietal junction,0.0,0.025857267901301384,0.0,0.26007458567619324
1317,the corpus callosum,the Equator,0.0,0.009613719768822191,0.0,0.44564715027809143
1318,increased metabolism,dopamine,0.0,0.0288675669580698,0.0,0.2905724346637726
1319,increased metabolism,secrete,1.0,0.009168682619929314,0.0,0.32554665207862854
1320,increased metabolism,affects available energy,1.0,0.2519481182098389,0.0,0.3770623207092285
1321,increased metabolism,produces adrenaline and noradrenaline,2.0,0.03644397482275963,0.0,0.307681143283844
1322,increased metabolism,release of adrenaline,2.0,0.0498732253909111,0.0,0.36316055059432983
