,answer1,answer2,label,sas
73,sevenfold,"76,000 to 540,000",1.0,0.21121452748775482
620,irrational and backward,them,0.0,0.21174368262290955
40,Hospitality Business/Financial Centre,Downtown Riverside,0.0,0.21174481511116028
529,indecomposability,minimality,0.0,0.21209637820720673
603,ended the true Islamic system,working through Turkish modernist Mustafa Kemal Atatürk,0.0,0.2127988040447235
453,residents willing to pay higher market rate for housing,gentrification of older neighbourhoods,1.0,0.21316978335380554
313,elite politicians,individuals,0.0,0.21330323815345764
590,its supporters,Scholars and observers,0.0,0.2161208689212799
593,political support,making peace with Israel,0.0,0.21612600982189178
678,"regain authority over his own people. They had been inclined to support the French, with whom they had long trading relationships",had promised,0.0,0.21620981395244598
98,stoking,Mechanical stoker,1.0,0.2172573059797287
250,"role in spreading awareness of, and access to, national networking and was a major milestone on the path to development of the global Internet",not be directly connected to ARPANET,0.0,0.21809163689613342
538,Austria,Liechtenstein,0.0,0.21888211369514465
489,pH or available iron,balance of microbial populations,0.0,0.22007980942726135
421,productivity,organic composition of capital,0.0,0.22048941254615784
325,destructive,use of force and violence and refusal to submit to arrest,0.0,0.22055494785308838
272,status superior to all others in health-related fields such as physicians and acupuncturists,Ranked positions,0.0,0.2209087312221527
316,legal system,foreign,0.0,0.22308389842510223
644,452.8 ft,115.7 metres,0.0,0.22380079329013824
68,warmest regions,semi-deserts,0.0,0.22421735525131226
124,compressing and cooling,cascade method,0.0,0.22426022589206696
49,January 2010,February 2011,0.0,0.22494597733020782
133,major method,increasingly,0.0,0.22537782788276672
446,human capital is neglected,a lower level of economic utility in society,0.0,0.22538529336452484
164,Lexus,Acura,0.0,0.22568710148334503
516,the sum of divisors function,relationship of the number to its corresponding value of Euler's totient function,0.0,0.22607122361660004
427,low wage,competition,0.0,0.22641298174858093
532,Europe,Germany,0.0,0.22680838406085968
512,composite number,primes,0.0,0.2275853306055069
580,Decision Time,After a general debate on the final form of the bill,0.0,0.22816573083400726
202,62 acres,quarter square,1.0,0.228422150015831
150,shrinking Western demand,economies had been caught between higher oil prices and lower prices for their own export commodities,0.0,0.22846563160419464
252,The network was engineered and operated by MCI Telecommunications under a cooperative agreement with the NSF,National Science Foundation,1.0,0.22849909961223602
283,exaggerating their seriousness,avoiding the unnecessary use of medication that may have side-effects,0.0,0.2287236899137497
636,interventionism,.,0.0,0.2291172593832016
280,"cancer, hepatitis, and rheumatoid arthritis",chronic and complex disease states,1.0,0.22989524900913239
240,"connection-oriented operations. But X.25 does it at the network layer of the OSI Model. Frame Relay does it at level two, the data link layer",a handshake between the communicating parties before any user packets are transmitted,0.0,0.23030446469783783
563,Following a referendum in 1997,1998,0.0,0.23090951144695282
561,1935,1930,0.0,0.2309620976448059
578,UK Government ministers,Westminster,0.0,0.2325439155101776
444,greater return of capital,wealth condensation,0.0,0.23263247311115265
517,Euler's totient function,sum of divisors function,0.0,0.23300591111183167
165,"Lincoln Continental,",Cadillac DeVille,0.0,0.23355364799499512
234,survivable communications networks,the concept of distributed adaptive message block switching,0.0,0.2336079478263855
612,political focus,ideological,0.0,0.23365890979766846
58,Video On Demand,(HDTV),0.0,0.23437058925628662
246,host interface to X.25 and the terminal interface to X.29,ARPANET,0.0,0.23438237607479095
569,the Parliamentary Bureau,Presiding Officer,0.0,0.23471461236476898
378,the state,judges,0.0,0.23561811447143555
420,substitute capital equipment,pressure to reduce costs and maximize profits,0.0,0.23604591190814972
350,not to grant a consent search,not to talk to police officers,0.0,0.23618941009044647
456,"5,000","around 15,000",0.0,0.23961474001407623
145,After 1971,1973–1974,1.0,0.2413155734539032
476,a period of foreign domination,continuation of the Mongol Empire,0.0,0.24254752695560455
504,18 July 2000,May 2000,0.0,0.24291862547397614
362,plea bargain,plead guilty to one misdemeanor count and receive no jail time,1.0,0.24342317879199982
146,ten times more,a hundred,0.0,0.2440692037343979
243,as a means to help the state's educational and economic development,to explore computer networking between three of Michigan's public universities,1.0,0.24466130137443542
564,in which it can make laws,"powers that are ""reserved"" to the Parliament of the United Kingdom",0.0,0.24479615688323975
105,photosynthesis,living organisms,0.0,0.24531197547912598
493,bacteriophages,viral,0.0,0.24674193561077118
344,coercive,civil disobedience,0.0,0.24674634635448456
26,counties,five most populous in the state,0.0,0.24705225229263306
666,few British troops,not have any standing forces,0.0,0.2496480792760849
426,low demand,high supply,0.0,0.25083866715431213
30,southern,the desert,0.0,0.25088515877723694
365,likelihood of repeating,a lack of remorse,0.0,0.2510487735271454
568,Scottish Parliament Building,Edinburgh,0.0,0.2519665062427521
490,adaptive,strong response,0.0,0.2528972625732422
377,would do more harm than good,it focuses attention on the threat of punishment and not the moral reasons to follow this law,0.0,0.2536584436893463
614,taking physical control of another,a conquest over an area,1.0,0.2555076479911804
239,by store and forward switching,packets,0.0,0.2567809820175171
22,modern cryptographic systems,RSA algorithm,1.0,0.2586142420768738
416,reduce costs and maximize profits,substitution of capital equipment for labor,0.0,0.25958991050720215
31,northern,the Tehachapi Mountains,0.0,0.2604697048664093
41,Port of San Diego,Port of Long Beach,0.0,0.26056960225105286
738,gradient of potentials,macrophysical considerations that yield forces as arising from a macroscopic statistical average of microstates,0.0,0.2619251012802124
122,twice,50% more,0.0,0.26283034682273865
566,majority,40%,0.0,0.26313215494155884
600,vicious and destructive,civil,0.0,0.26447176933288574
204,to help strengthen their territorial claims,map out their ancestral lands,0.0,0.2657550275325775
36,varied,natural ecosystem,0.0,0.26591193675994873
380,Industrial,heavy civil or heavy engineering,0.0,0.26660436391830444
547,plants and factories,industry,1.0,0.26713037490844727
102,dioxygen,diatomic gas,1.0,0.2676316499710083
28,counties,Riverside,0.0,0.26836884021759033
20,NP,P,1.0,0.2686155140399933
230,"8,525","62,528",0.0,0.26871755719184875
176,"legislation can be blocked by a majority in Parliament, a minority in the Council, and a majority in the Commission",unanimity,0.0,0.27133429050445557
309,head of government,public official,1.0,0.2728182077407837
1,Norman mercenary,an Italo-Norman named Raoul,1.0,0.2750501036643982
709,static friction,applied force,0.0,0.2777990698814392
726,global,in space,0.0,0.27963516116142273
173,at least 55 per cent of the Council members (not votes) representing 65 per cent of the population of the EU,"74 per cent, or 260 of the 352 votes",0.0,0.28588443994522095
677,"with Tanaghrisson and his party, surprised the Canadians on May 28 in what became known as the Battle of Jumonville Glen",killed many of the Canadians,0.0,0.28653979301452637
680,Washington and Thomas Gage,George Washington,1.0,0.2899968922138214
212,515 million years,66 million years ago,0.0,0.2903384864330292
312,Resign,refusal to pay,0.0,0.2918247878551483
257,Y. p. orientalis and Y. p. medievalis,Y. pestis,1.0,0.292264461517334
208,colloblasts,retractable tentacles fringed with tentilla,2.0,0.2931385934352875
233,circuit switching is characterized by a fee per unit of connection time,a method which pre-allocates dedicated network bandwidth specifically for each communication session,0.0,0.2941737174987793
712,spring reaction force,the force of gravity,0.0,0.29450923204421997
389,National School,National Type,0.0,0.2961277365684509
247,A user or host could call a host on a foreign network by including the DNIC of the remote network as part of the destination address,the interconnection of national X.25 networks,0.0,0.2968998849391937
242,User Datagram Protocol,the datagram model,0.0,0.2990402579307556
423,prices,function of market price of skill,0.0,0.29938647150993347
428,expendable nature of the worker,(high supply) competing for a job that few require (low demand),0.0,0.3002106249332428
213,515 million years,66 million years,0.0,0.30159252882003784
211,66 million years ago,515 million years ago,0.0,0.3035936653614044
720,parallel,antisymmetric,0.0,0.3045516908168793
703,standard measurement scale,precise operational definitions,0.0,0.30537155270576477
865,2009,the 2009 southeastern Australia heat wave,1.0,0.30767810344696045
701,Newton's Third,The third law,1.0,0.30818939208984375
417,less workers are required,"raises the productivity of each worker,",1.0,0.31021276116371155
87,1530,1523,0.0,0.3110989034175873
307,the head of government would be acting in her or his capacity as public official,"two public agencies, especially two equally sovereign branches of government, conflict",0.0,0.31554991006851196
156,British Prime Minister Edward Heath,British,1.0,0.31745848059654236
667,"mustered local militia companies, generally ill trained and available only for short periods, to deal with native threats, but did not have any standing forces.",militia support,0.0,0.31831851601600647
741,kilogram-force,pound-force,1.0,0.31841087341308594
245,"Ethernet attached hosts, and eventually TCP/IP and additional public universities in Michigan join the network",the network was enhanced,1.0,0.3198569118976593
110,compounds of oxygen,"peroxides, chlorates, nitrates, perchlorates, and dichromates",1.0,0.32239651679992676
169,international law,case law by the Court of Justice,0.0,0.32247617840766907
697,Newton's First,first law,1.0,0.3232695460319519
650,1688–1692,1677–1683,0.0,0.32514846324920654
178,the Court of Justice,The Italian Constitutional Court,0.0,0.3293956220149994
699,General relativity,coherent theory of quantum gravity,0.0,0.3295039236545563
579,in the relevant committee or committees,the whole Parliament,0.0,0.33283036947250366
473,south,the western frontier,0.0,0.3349391222000122
690,"disappearance of a strong ally and counterweight to British expansion, leading to their ultimate dispossession",elimination of French power,0.0,0.3357723653316498
724,"Newton's Universal Gravitation Constant,",dimensional constant,0.0,0.33701446652412415
282,in obtaining cost-effective medication and avoiding the unnecessary use of medication that may have side-effects,"the physician has a financial self-interest in ""diagnosing"" as many conditions as possible",0.0,0.33789607882499695
331,jail solidarity,solitary civil disobedience,0.0,0.340900182723999
623,blank spaces on contemporary maps,maps,1.0,0.34134823083877563
415,value added by different classifications of workers,"value added by labor, capital and land",1.0,0.34165245294570923
598,al-Gama'a al-Islamiyya,Islamic Group,1.0,0.34247103333473206
84,1562,1564,0.0,0.3427314758300781
388,vocational,secondary or post-secondary,0.0,0.34304508566856384
705,Associating forces with vectors,know both the magnitude and the direction of both forces to calculate the result,0.0,0.3434816002845764
383,the project coordinator,the architect or engineer,0.0,0.34374964237213135
640,wide variety of industries,"FMCG manufacturing, metal processing, steel and electronic manufacturing and food processing",1.0,0.34427309036254883
648,plain Vistula terraces,highest terrace,0.0,0.3443490266799927
706,Associating forces with vectors,adding the two force magnitudes or subtracting one from the other,0.0,0.3446575701236725
412,Institute for Policy Studies,PolitiFact,1.0,0.3459670841693878
510,other scientific bodies,scientific papers and independently documented results,1.0,0.34990623593330383
452,reduction,halve poverty,0.0,0.3505101203918457
324,violence,non-violent,0.0,0.35074976086616516
414,marginal value added of each economic actor,differences in value,0.0,0.35867416858673096
168,European Parliament and the Council of the European Union,the Treaties establishing the European Union,0.0,0.3593180179595947
347,engage in moral dialogue,get their issue onto the table,1.0,0.3598683774471283
436,gender inequality in education,education,1.0,0.36062973737716675
45,£1.3bn,£4.2bn,0.0,0.36432090401649475
429,top tax rate,progressive tax,0.0,0.36638036370277405
284,expected to become more integral within the health care system,patient care skills,0.0,0.3692839443683624
123,world's oceans,"in the Earth's biosphere, air, sea and land",0.0,0.3694881498813629
933,first,first century AD,1.0,0.3706616461277008
69,2009,7 February 2009,1.0,0.37426891922950745
866,state or government,state or government schools,1.0,0.37622588872909546
197,the Last Glacial Maximum (LGM) and subsequent deglaciation,rainfall in the basin during the LGM was lower than for the present,0.0,0.3890659809112549
118,weight,that increase was the same as the weight of the air that rushed back in,0.0,0.3912743031978607
419,reduce costs and maximize profits,raises the productivity of each worker,1.0,0.3955201804637909
571,Gaelic,"Scots, Gaelic, or any other language with the agreement of the Presiding Officer",1.0,0.39665687084198
658,festivals,events,0.0,0.39735743403434753
693,unnatural,natural motion,0.0,0.3993886113166809
149,American aid to Israel,Nixon requested Congress to appropriate $2.2 billion in emergency aid to Israel,1.0,0.40190747380256653
458,several regional colleges and universities,"Des Moines College, Kalamazoo College, Butler University, and Stetson University",0.0,0.40452471375465393
477,"Tang, Song, as well as Khitan Liao and Jurchen Jin dynasties",native Chinese dynasties,1.0,0.4060688614845276
372,breaking the law for self-gratification,it would undermine the law by encouraging general disobedience,0.0,0.40742573142051697
241,"Frame Relay was used to interconnect LANs across wide area networks. However, X.25 and well as Frame Relay have been supplanted",provide connection-oriented operations,0.0,0.4082890748977661
339,pure speech,forbidden speech,0.0,0.4089389145374298
462,"Cobb, Shepley, Rutan and Coolidge, Holabird & Roche,",Henry Ives Cobb,1.0,0.4091303050518036
161,Japan,Japanese,1.0,0.4101964235305786
776,time,non-deterministic time,1.0,0.4111517667770386
424,unfair,high levels of inequality,1.0,0.4114277958869934
814,demographics and economic ties,economic,1.0,0.41386324167251587
135,Chemical,chemical oxygen generators or oxygen candles,1.0,0.4150426983833313
66,Labor,Australian Labor Party,1.0,0.41769644618034363
254,That the plague was caused by bad air,great pestilence in the air,1.0,0.41841059923171997
64,National Party,Nationals,1.0,0.42383530735969543
70,major car brands,car,1.0,0.4287397563457489
733,pressure terms,stress tensor,0.0,0.4288037419319153
266,anticlines and synclines,overturned anticline,1.0,0.4295787811279297
537,"Rhine-kilometers""",kilometres,1.0,0.4308961033821106
32,the Missouri Compromise,the Compromise of 1850,1.0,0.43190881609916687
607,"""Formal imperialism""",formal,1.0,0.43217846751213074
244,an interactive host to host connection was made between the IBM mainframe computer systems at the University of Michigan in Ann Arbor and Wayne State,the CDC mainframe at Michigan State University in East Lansing,1.0,0.4339545965194702
929,lower-pressure boiler feed water,water,1.0,0.4344994127750397
413,"differences in value added by labor, capital and land",differences in value added by different classifications of workers,1.0,0.4349741041660309
354,legitimacy of a particular law,laws,1.0,0.4416179060935974
829,San Andreas,the San Andreas Fault,1.0,0.44352981448173523
518,only the single number 1,eliminate all multiples of 1,0.0,0.44785094261169434
54,free-to-view,free-to-air,1.0,0.4483147859573364
238,"use of a decentralized network with multiple paths between any two points, dividing user messages into message blocks, later called packets","large-scale, distributed, survivable communications network",1.0,0.4497781991958618
52,DVB-S2,DVB-compliant MPEG-2,0.0,0.4497872591018677
126,oxygen-18,oxygen-16,0.0,0.45028114318847656
905,in protest against the occupation of Prussia by Napoleon,in protest,1.0,0.4504354000091553
919,acted increasingly aggressively to force the Huguenots to convert,aggressively,1.0,0.4510376751422882
551,Duisport,Duisburg,2.0,0.4515129327774048
746,Seljuk Turks,"the Pechenegs, the Bulgars, and especially the Seljuk Turks",1.0,0.45401930809020996
856,no,no indication,1.0,0.4549958407878876
802,P is not equal to NP,not equal,1.0,0.4550211429595947
74,Premier,Premier of Victoria,1.0,0.4557752013206482
576,Scottish Parliament,Parliament,1.0,0.45783403515815735
328,disobedience of laws,Non-revolutionary civil disobedience,1.0,0.4587673246860504
334,illegal acts,symbolic illegal protests,1.0,0.4675075113773346
609,informal,Informal rule is generally less costly,1.0,0.4675082564353943
912,Irish linen industry,linen,1.0,0.46753397583961487
319,(Exodus 1: 15-19),Book of Exodus,1.0,0.46923699975013733
220,pump water out of the mesoglea,pump,1.0,0.46943703293800354
143,members of the Organization of Arab Petroleum Exporting Countries,OAPEC,2.0,0.46980589628219604
745,Viking,"Norseman, Viking",1.0,0.4750370979309082
142,first oil shock,shock,1.0,0.4755563735961914
863,most densely populated,most,0.0,0.48173004388809204
812,10 counties,10,1.0,0.4818212389945984
448,a great deal of utility,basic necessities,0.0,0.4822855591773987
637,"""internal colonialism""",internal,0.0,0.482571005821228
65,The Greens,Australian Greens,1.0,0.48321932554244995
262,second scale shows the most recent eon with an expanded scale,compresses the most recent era,1.0,0.48516422510147095
498,available information about climate change based on published sources,peer-reviewed sources,0.0,0.48640331625938416
375,competing harms defense,necessity defense,1.0,0.48829537630081177
186,Jean-Marc Bosman,the Belgian Football Association v Bosman,1.0,0.48996028304100037
582,MSPs,leaders of the opposition parties and other MSPs,1.0,0.49023962020874023
125,climate,temperatures,0.0,0.4904659688472748
790,Karp reductions and Levin reductions,"Cook reductions, Karp reductions",1.0,0.4915788471698761
206,‘combs’ – groups of cilia,cilia,1.0,0.49317309260368347
881,sports,sports tourism,1.0,0.49353963136672974
908,"""Apologie""","Apologie"" of William the Silent",1.0,0.4942989945411682
608,"""informal"" imperialism",Informal rule,1.0,0.4956871569156647
472,3,three,2.0,0.49891504645347595
203,10% of the carbon stores,10%,1.0,0.4999215602874756
785,single-tape Turing machines,single-tape,1.0,0.5029545426368713
781,time,time complexity,1.0,0.5048937201499939
737,centripetal,unbalanced centripetal force,1.0,0.5051202774047852
765,A function problem,function,1.0,0.5070956945419312
433,access to education,Education,1.0,0.5076474547386169
624,nineteenth-century cartographic techniques,nineteenth-century maps,2.0,0.5092372894287109
18,the bound on the complexity of reductions,types of reductions,1.0,0.509386420249939
405,tallest building in Downtown Jacksonville,"tallest precast, post-tensioned concrete structure",1.0,0.5095430016517639
837,an official school sport,an official school,1.0,0.5129894018173218
503,"Jones et al. 1998, Pollack, Huang & Shen 1998, Crowley & Lowery 2000 and Briffa 2000",Jones et al. and Briffa reconstructions,1.0,0.5155719518661499
649,Masovian gothic,Gothic architecture,1.0,0.5175514817237854
381,ENR,Engineering News-Record (ENR),2.0,0.5183802843093872
832,business,major business districts,1.0,0.51925128698349
486,Southern,southern,2.0,0.5195194482803345
209,sequential,simultaneous,0.0,0.5203813910484314
744,Catholic,Catholic orthodoxy,1.0,0.5206960439682007
263,younger than the fault,younger,1.0,0.5228342413902283
277,creating a comprehensive drug therapy plan for patient-specific problems,identifying goals of therapy,1.0,0.5233361124992371
840,substantially increased the asking price,that BSkyB had substantially increased the asking price for the channels,1.0,0.5236061811447144
771,A probabilistic Turing machine,probabilistic,1.0,0.5270851850509644
81,surnames,names,1.0,0.5281445980072021
898,the revocation of the Edict of Nantes,Edict of Nantes,1.0,0.5301713347434998
134,oxygen and hydrogen,Oxygen gas,1.0,0.5303581357002258
269,regulates the practice of pharmacists and pharmacy technicians,governing body for pharmacy health care professionals,1.0,0.5314486622810364
873,passenger,"extensive, electrified, passenger system",1.0,0.5328350067138672
719,antiparallel,antisymmetric,0.0,0.5337033867835999
270,health care professional,pharmacy health care,1.0,0.539408266544342
844,2016,later in 2016,1.0,0.5417931079864502
631,The British Empire,The British,1.0,0.5430812835693359
823,southern,southern California,1.0,0.5435227751731873
819,beaches,for its popular beaches,1.0,0.5436410903930664
936,electric,electric heating element,1.0,0.5438724160194397
19,if every problem in C can be reduced to X,problem in C is harder than X,0.0,0.545830488204956
900,a High Sheriff and one of the founders of the Bank of Ireland,High Sheriff,1.0,0.5466076135635376
217,comb-bearing,"""comb"" and the Greek suffix -φορος meaning ""carrying""",2.0,0.5482906699180603
893,their own militia,the Huguenots had their own militia,1.0,0.5490595102310181
811,time and space,definitions of time and space complexity,1.0,0.5498055219650269
831,business,major business,1.0,0.5519099831581116
743,10th century,the first half of the 10th century,1.0,0.5519322156906128
918,Jean Cauvin (John Calvin),Jean Cauvin,2.0,0.5530146360397339
826,Mediterranean,a Mediterranean climate,1.0,0.5546097755432129
835,Southern,Southern California,1.0,0.5584542751312256
160,Japanese imports,Japanese,1.0,0.5594117045402527
772,A non-deterministic Turing machine,non-deterministic,1.0,0.5595792531967163
830,Puente Hills,the Puente Hills Fault,1.0,0.5599185824394226
857,basic channels,the carriage of their respective basic channels,1.0,0.5607492327690125
509,regional burden sharing conflicts,varying regional cost-benefit analysis and burden-sharing conflicts with regard to the distribution of emission reductions,1.0,0.5613943934440613
17,upper bound,upper and lower bounds,1.0,0.5616501569747925
825,Orange,Orange Counties,1.0,0.5638286471366882
12,the instance,the size of the instance,1.0,0.5647906064987183
138,oxygen supplementation,Oxygen therapy,2.0,0.5650709271430969
891,Pons,Pons in France,1.0,0.5657166242599487
439,unions,union membership,1.0,0.5682254433631897
430,tax system,progressive tax system,1.0,0.5683467388153076
357,Guilt implies wrong-doing,guilty of doing no wrong,0.0,0.5697146654129028
880,representatives,representatives elected to either house of parliament,1.0,0.5701243877410889
120,UV,ultraviolet,2.0,0.5738247036933899
770,A deterministic Turing machine,deterministic,1.0,0.5769675970077515
565,Parliament of the United Kingdom,The British Parliament,2.0,0.5769690871238708
930,three,three or four,1.0,0.5771385431289673
878,760 mm,760 mm (2 ft 6 in) narrow gauge lines,1.0,0.5788163542747498
938,565,565 °C,1.0,0.5791866183280945
928,Wales,south Wales,1.0,0.5802043676376343
761,binary alphabet,binary,1.0,0.5911685228347778
817,San Diego,the San Diego area,2.0,0.5913170576095581
351,suspect's talking to criminal investigators,responding to investigators' questions,1.0,0.5918706059455872
7,concrete,abstract,0.0,0.5920692682266235
833,business,business districts,1.0,0.5932307839393616
434,optional education,education,1.0,0.5936998128890991
99,electrical generator,a turbo generator set with propulsion provided by electric motors,2.0,0.5937755703926086
232,Davies is credited with coining the modern name packet switching and inspiring numerous packet switching networks in Europe,Donald Davies,1.0,0.5942573547363281
710,applied,applied force,0.0,0.5944614410400391
774,the machines operate deterministically,deterministically,1.0,0.5951324701309204
159,January 1979,1979,1.0,0.5976731777191162
917,double or triple non-French linguistic origins,non-French linguistic origins,1.0,0.5990204215049744
937,port,additional port,1.0,0.6034119725227356
931,quadruple expansion engines,quadruple,1.0,0.6048657298088074
941,reciprocating steam engines,reciprocating,1.0,0.6052849888801575
777,state transitions,"the total number of state transitions, or steps",1.0,0.6060866713523865
794,Turing machines,deterministic Turing machines,1.0,0.6069091558456421
638,During the 16th and 17th centuries,17th century,1.0,0.6073855757713318
935,several hundred,several hundred horsepower,1.0,0.6074707508087158
3,Isaac Komnenos,Isaac,1.0,0.6100344657897949
879,most seats,the most seats in the Legislative Assembly,1.0,0.613896369934082
432,the Gini index,Gini,2.0,0.6162623763084412
764,a single output,single,1.0,0.6171073913574219
736,rotational equivalent for position,rotation,1.0,0.6181783080101013
907,12 May 1705,1705,1.0,0.6183730959892273
171,the Commission,The European Commission,1.0,0.6186674237251282
787,complexity class P,P,2.0,0.6214873790740967
786,Cobham-Edmonds thesis,Cobham-Edmonds,1.0,0.6244174242019653
296,doctrine of Satyagraha,Satyagraha,1.0,0.6263871192932129
911,flax cultivation,flax,1.0,0.6311479210853577
750,Deabolis,the river Deabolis,1.0,0.6344153881072998
422,workers wages,wages,2.0,0.6357682347297668
407,mild,mild and sunny.,1.0,0.635998010635376
940,cylinder volume,cylinder,1.0,0.6363283395767212
760,round trip through all sites in Milan,asking for a round trip through all sites in Milan whose total length is at most 10 km,1.0,0.6378998756408691
839,VideoGuard,VideoGuard pay-TV,1.0,0.6379892230033875
834,Orange,Orange County,1.0,0.6385517120361328
783,the computational model,specific details of the computational model used,2.0,0.6387249827384949
216,"sponges and cnidarians, ctenophores",cnidarians and ctenophores,1.0,0.6404479146003723
805,NP-complete problems,NP-complete,2.0,0.6409888863563538
827,Peninsular,Peninsular Ranges,1.0,0.6418527364730835
129,satellite platform,satellites,2.0,0.6419526934623718
782,deterministic sorting algorithm quicksort,quicksort,2.0,0.6432046294212341
804,exponential-time algorithms,exponential-time,1.0,0.6439939141273499
51,BSkyB,British Sky Broadcasting,2.0,0.6462176442146301
749,1082,February 1082,1.0,0.6468063592910767
925,Rankine,Rankine cycle,1.0,0.646952211856842
314,The individual,individuals,2.0,0.6488224864006042
791,polynomial-time reduction,polynomial-time,1.0,0.6532094478607178
323,civil rebellion,rebellion,1.0,0.6606363654136658
796,The graph isomorphism problem,graph isomorphism,2.0,0.6610854268074036
862,National Party,National Party of Australia,1.0,0.6623251438140869
175,qualified majority,a majority,2.0,0.6651486158370972
514,prime ideals,prime elements,0.0,0.6652538180351257
101,oxides,oxide compounds,1.0,0.6659797430038452
784,linear time,linear,1.0,0.6661671996116638
821,free,a free state,1.0,0.6663190722465515
778,computational resource,computational,1.0,0.6663951873779297
854,essentials,"only ""essentials""",1.0,0.6671855449676514
868,curriculum,curriculum standards,2.0,0.6694815754890442
876,"1,600 mm","1,600 mm (5 ft 3 in) broad gauge",1.0,0.670733630657196
855,Sky TV bills,"claimants' ""Sky TV bills",1.0,0.6713442206382751
922,Huguenots furnished two new regiments,two new regiments,1.0,0.6730864644050598
924,solar,solar power,1.0,0.673677384853363
885,Amboise plot,Amboise,1.0,0.6739715933799744
800,The integer factorization problem,integer factorization,2.0,0.6747102737426758
806,Presburger arithmetic,Presburger,1.0,0.6749800443649292
491,cytotoxic or immunosuppressive drugs,Cytotoxic drugs,1.0,0.6760083436965942
822,three-region,the three-region point of view,1.0,0.6767784357070923
903,wine industry,wine,1.0,0.6785111427307129
274,pharmacists practicing in hospitals,clinical pharmacists,2.0,0.678875744342804
766,the integer factorization problem,integer factorization,2.0,0.6809261441230774
188,shipping toxic waste,toxic waste,1.0,0.6827072501182556
103,high-altitude ozone layer,ozone,1.0,0.6842203140258789
179,article 30,TFEU article 30,1.0,0.6862797141075134
8,instances,the instance,2.0,0.6898630261421204
131,magnetic field,magnetic,2.0,0.6907036900520325
763,arbitrary graph,arbitrary,1.0,0.6910433769226074
934,late,late part,1.0,0.692761242389679
775,unusual resources,more unusual resources,2.0,0.6944956183433533
902,the founding of new Protestant churches,founding of new Protestant churches in Catholic-controlled regions,1.0,0.6945217847824097
184,the Charter of Fundamental Rights of the European Union,the Charter of Fundamental Rights of the European Union of 7,2.0,0.6953232288360596
906,the Catholic Church in the region,Catholic Church,1.0,0.6958873271942139
106,nitroaereus,spiritus nitroaereus,1.0,0.696561336517334
181,"a citizen or company can invoke a Directive, not just in a dispute with a public authority, but in a dispute with another citizen or company","a citizen may rely on the Directive in such an action (so called ""vertical"" direct effect)",1.0,0.6993096470832825
867,some extra costs,some extra costs are levied,2.0,0.699987530708313
853,36%,36% of households,1.0,0.7003452777862549
843,share recordings,to share recordings and other media,1.0,0.7021086812019348
39,Riverside,Downtown Riverside,1.0,0.704251229763031
108,Philo of Byzantium,Philo,1.0,0.706135094165802
915,they were accepted and allowed to worship freely,allowed to worship freely,1.0,0.7065673470497131
249,The Computer Science Network,a computer network funded by the U.S. National Science Foundation (NSF),1.0,0.7072584629058838
813,economic center,major economic center,2.0,0.7073585391044617
625,European,Europe,2.0,0.7074599862098694
762,adjacency matrices,directly via their adjacency matrices,2.0,0.7081844806671143
861,Liberal Party,Liberal Party of Australia,1.0,0.7095081806182861
768,Cobham's thesis,Cobham's,1.0,0.7107910513877869
877,"1,435 mm","1,435 mm (4 ft 8 1⁄2 in) standard gauge",1.0,0.7146539092063904
769,polynomial time algorithm,polynomial time,1.0,0.7183831930160522
895,"""Huguenot Street Historic District"" in New Paltz",Huguenot Street Historic District,1.0,0.7195791006088257
875,two-thirds,nearly two-thirds,1.0,0.7203890681266785
6,the problem,a problem,2.0,0.7224287390708923
797,polynomial time hierarchy,polynomial time,1.0,0.7232593297958374
939,Stockton and Darlington,Stockton and Darlington Railway,1.0,0.7241789102554321
859,Buckland Valley,Buckland Valley near Bright,2.0,0.7241929769515991
780,complexity measure,complexity,1.0,0.7257395386695862
127,lower global temperatures,lower temperatures,2.0,0.7261978983879089
901,granted the Protestants equality with Catholics,granted the Protestants equality,1.0,0.726570188999176
792,polynomial time,polynomial,1.0,0.7269391417503357
767,an increase in the input size,input size,1.0,0.7306557893753052
63,Liberal Party,Liberals,1.0,0.7315916419029236
511,IPCC,the IPCC,2.0,0.7317075133323669
932,lengthening rubbing surfaces of the valve,lengthening rubbing surfaces,1.0,0.7331446409225464
759,determine the practical limits on what computers can and cannot do,what computers can and cannot do,2.0,0.733798086643219
909,the doctrine of transubstantiation,doctrine of transubstantiation during Mass,1.0,0.7339730262756348
112,Earth's crustal rock,Earth's crust,2.0,0.7373064160346985
773,time and memory,time and memory consumption,1.0,0.7377731204032898
916,"little Hugos, or those who want Hugo",little Hugos,1.0,0.7388688921928406
920,"John Pell, Lord of Pelham Manor",John Pell,2.0,0.7442421913146973
852,25m,25m people,1.0,0.751592755317688
841,Video On Demand,Video On Demand content,2.0,0.7530572414398193
447,among states in the US with larger income inequalities,countries with bigger income inequalities,1.0,0.7539986968040466
836,2018,in 2018,2.0,0.755759060382843
231,99,State Route 99,1.0,0.7561297416687012
927,Abercynon,Abercynon in south Wales,2.0,0.7570706605911255
5,computational problems,A computational problem,2.0,0.7597692608833313
886,availability of the Bible in vernacular languages,the Bible in vernacular languages,1.0,0.7600666880607605
789,quantitative statements,quantitative,2.0,0.7621363997459412
756,King Malcolm III of Scotland,King Malcolm III,2.0,0.7635682821273804
890,the British Landgrave Edmund Bellinger,Edmund Bellinger,2.0,0.7651105523109436
